spotify_id,spotify_uri,album,name,popularity,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6xt5gqu1JI1SUSpgeGkMYl,spotify:track:6xt5gqu1JI1SUSpgeGkMYl,Metallica (Remastered Deluxe Box Set),Holier Than Thou - Pre-Production Rehearsal,22,2021-09-10,3,0.213,0.857,4,-10.626,1,0.0428,0.00465,0.93,0.114,0.677,179.31,226628,4
72V3l5ENDNcDCbCcXTK4PV,spotify:track:72V3l5ENDNcDCbCcXTK4PV,Metallica (Remastered Deluxe Box Set),Nothing Else Matters - Pre-Production Rehearsal,17,2021-09-10,4,0.44,0.16,4,-13.035,0,0.0352,0.0147,0.809,0.102,0.318,142.597,371492,3
7ckslKWdXwB19dpBnER3yP,spotify:track:7ckslKWdXwB19dpBnER3yP,Metallica (Remastered Deluxe Box Set),Wherever I May Roam - Pre-Production Rehearsal,17,2021-09-10,5,0.384,0.6,11,-10.005,1,0.0293,0.000181,0.89,0.123,0.227,133.572,368492,4
0LTXKGMMOR2gIULDFCJ9W6,spotify:track:0LTXKGMMOR2gIULDFCJ9W6,Metallica (Remastered Deluxe Box Set),Don't Tread on Me - Pre-Production Rehearsal,23,2021-09-10,6,0.518,0.582,9,-10.052,0,0.0306,0.00167,0.912,0.115,0.749,109.618,247679,4
4oiIJMqiBfngwK9ETvjiMS,spotify:track:4oiIJMqiBfngwK9ETvjiMS,Metallica (Remastered Deluxe Box Set),Through the Never - Pre-Production Rehearsal,16,2021-09-10,7,0.425,0.786,4,-10.619,0,0.044,0.000586,0.913,0.157,0.68,98.211,229642,4
4WynT7DfjRVnGdXQB6wXrc,spotify:track:4WynT7DfjRVnGdXQB6wXrc,Metallica (Remastered Deluxe Box Set),The Unforgiven - Pre-Production Rehearsal,17,2021-09-10,8,0.475,0.475,9,-10.418,0,0.0277,0.00733,0.691,0.154,0.244,137.92,403134,4
4RUitCLxk2HP0o76lmTNSM,spotify:track:4RUitCLxk2HP0o76lmTNSM,Metallica (Remastered Deluxe Box Set),Of Wolf and Man - Pre-Production Rehearsal,16,2021-09-10,9,0.417,0.593,5,-9.909,1,0.0288,6.29e-06,0.927,0.266,0.442,123.49,255880,4
4XDRWcFyCUOBA8qloBqjdH,spotify:track:4XDRWcFyCUOBA8qloBqjdH,Metallica (Remastered Deluxe Box Set),The God That Failed - Pre-Production Rehearsal,17,2021-09-10,10,0.453,0.598,0,-8.835,1,0.0251,0.000136,0.888,0.111,0.402,83.138,310699,4
2ZyYgOUeOZ6u1TxbkVRhFq,spotify:track:2ZyYgOUeOZ6u1TxbkVRhFq,Metallica (Remastered Deluxe Box Set),My Friend of Misery - Pre-Production Rehearsal,16,2021-09-10,11,0.455,0.523,9,-9.707,0,0.0327,9.94e-05,0.878,0.0937,0.267,120.374,383817,4
6BSV1mYDZwBxFA8KNHLSyW,spotify:track:6BSV1mYDZwBxFA8KNHLSyW,Metallica (Remastered Deluxe Box Set),The Struggle Within - Pre-Production Rehearsal,16,2021-09-10,12,0.251,0.752,11,-9.172,1,0.0354,5.43e-05,0.859,0.123,0.526,98.803,239391,4
7gYlDaUF6BKNpgACrKxUdK,spotify:track:7gYlDaUF6BKNpgACrKxUdK,Metallica (Remastered Deluxe Box Set),Enter Sandman - Radio Edit,19,2021-09-10,13,0.586,0.811,6,-8.65,0,0.0326,0.00189,0.00401,0.0693,0.64,123.847,242081,4
1TtLm6QSQEcd9VftoVD4B0,spotify:track:1TtLm6QSQEcd9VftoVD4B0,Metallica (Remastered Deluxe Box Set),The Unforgiven - Radio Edit,21,2021-09-10,14,0.546,0.631,7,-9.092,1,0.0251,0.00847,0.00181,0.236,0.338,139.424,300979,4
4iXpWOc7dW65GjgR2Trjco,spotify:track:4iXpWOc7dW65GjgR2Trjco,Metallica (Remastered Deluxe Box Set),Nothing Else Matters - Radio Edit,20,2021-09-10,15,0.545,0.454,4,-9.803,0,0.0263,0.0218,1.12e-06,0.0775,0.236,142.39,300594,3
7CG1mBusm34WK5WDAv7IwD,spotify:track:7CG1mBusm34WK5WDAv7IwD,Metallica (Remastered Deluxe Box Set),Wherever I May Roam - Radio Edit,18,2021-09-10,16,0.567,0.81,9,-7.482,0,0.0321,0.000246,0.000259,0.0908,0.393,131.402,300159,4
2nQ4brKCpBIa3rNpDCcxf1,spotify:track:2nQ4brKCpBIa3rNpDCcxf1,Metallica (Remastered Deluxe Box Set),"So What - Early Take - October 12th, 1990",34,2021-09-10,1,0.533,0.934,9,-8.316,1,0.0339,8.21e-05,0.914,0.222,0.562,98.466,181692,4
0Wfrg8p4YrbKNvOuE6a3XV,spotify:track:0Wfrg8p4YrbKNvOuE6a3XV,Metallica (Remastered Deluxe Box Set),"Killing Time - Take 18 - October 12th, 1990",17,2021-09-10,2,0.312,0.901,1,-8.634,1,0.0441,6.75e-06,0.782,0.185,0.252,112.009,189473,4
21eXwe1ySx62q93Z8zpEM0,spotify:track:21eXwe1ySx62q93Z8zpEM0,Metallica (Remastered Deluxe Box Set),"Through the Never - Take 53 - October 22nd, 1990",16,2021-09-10,3,0.505,0.861,6,-9.666,0,0.0435,0.000275,0.876,0.0611,0.288,96.642,253991,4
7x8RrwxXI7TwNCKNoPTozO,spotify:track:7x8RrwxXI7TwNCKNoPTozO,Metallica (Remastered Deluxe Box Set),"Holier Than Thou - Take 9 - October 27th, 1990",16,2021-09-10,4,0.511,0.94,5,-7.963,1,0.0645,1.73e-05,0.771,0.185,0.461,172.132,241290,4
5wEBLSKUVf4B7wQWrcApfx,spotify:track:5wEBLSKUVf4B7wQWrcApfx,Metallica (Remastered Deluxe Box Set),"My Friend of Misery - Take 4 - October 27th, 1990",17,2021-09-10,5,0.671,0.485,9,-9.809,0,0.0336,0.000232,0.776,0.104,0.498,119.449,398337,4
5jbOjKPEoNnsyJJWERMk72,spotify:track:5jbOjKPEoNnsyJJWERMk72,Metallica (Remastered Deluxe Box Set),"The Struggle Within - Take 12 - November 10th, 1990",16,2021-09-10,6,0.462,0.961,11,-8.679,1,0.0433,0.000456,0.848,0.125,0.317,99.231,205865,4
6fYhs3eGQZxcG4WDQV5cVg,spotify:track:6fYhs3eGQZxcG4WDQV5cVg,Metallica (Remastered Deluxe Box Set),"Of Wolf and Man - Take 2 - December 6th, 1990",15,2021-09-10,7,0.78,0.855,11,-8.797,1,0.0668,0.000136,0.854,0.0813,0.621,121.372,269815,4
3Dqp7D7XI3E4zkkfk2r7mS,spotify:track:3Dqp7D7XI3E4zkkfk2r7mS,Metallica (Remastered Deluxe Box Set),"The God That Failed - Take 26 - December 6th, 1990",16,2021-09-10,8,0.698,0.857,8,-9.919,1,0.0605,0.000211,0.938,0.0683,0.298,83.061,303969,4
3sd0C6tXhepibrTahaSPeX,spotify:track:3sd0C6tXhepibrTahaSPeX,Metallica (Remastered Deluxe Box Set),"Don't Tread on Me - Take 6 - December 15th, 1990",16,2021-09-10,9,0.66,0.916,4,-7.942,0,0.0571,0.00376,0.0397,0.0702,0.501,107.701,243492,4
7smCQgQw7syF3P8mvLPEMT,spotify:track:7smCQgQw7syF3P8mvLPEMT,Metallica (Remastered Deluxe Box Set),"Enter Sandman - Take 15 - January 21st, 1991",16,2021-09-10,10,0.645,0.89,11,-9.004,0,0.0463,0.00207,0.9,0.109,0.623,123.949,217246,4
5tIwIkGiSqzFO618I9PEv7,spotify:track:5tIwIkGiSqzFO618I9PEv7,Metallica (Remastered Deluxe Box Set),"Enter Sandman - Take 35 - January 21st, 1991",16,2021-09-10,11,0.672,0.822,4,-9.388,1,0.0821,0.00111,0.612,0.0783,0.606,122.976,89817,4
4vh4tAvCxckZfE60t0Sej8,spotify:track:4vh4tAvCxckZfE60t0Sej8,Metallica (Remastered Deluxe Box Set),"Late Night Skynard Jam - January 23rd, 1991",18,2021-09-10,12,0.416,0.794,0,-11.053,0,0.0645,0.000298,0.828,0.222,0.295,146.656,249151,4
2kp7K11jG1LPdszrJgjtQe,spotify:track:2kp7K11jG1LPdszrJgjtQe,Metallica (Remastered Deluxe Box Set),"The Unforgiven - 139 BPM Take - January 29th, 1991",16,2021-09-10,13,0.638,0.665,4,-9.491,0,0.0462,0.0106,0.743,0.108,0.349,69.71,318874,4
2C89RmbIP9LQmc6fs40Oy9,spotify:track:2C89RmbIP9LQmc6fs40Oy9,Metallica (Remastered Deluxe Box Set),"Nothing Else Matters - Take 19 - January 29th, 1991",16,2021-09-10,14,0.673,0.358,4,-10.84,0,0.0428,0.00198,0.17,0.0457,0.327,142.449,296211,3
0BgwyvUei62u99oDtHVbPm,spotify:track:0BgwyvUei62u99oDtHVbPm,Metallica (Remastered Deluxe Box Set),"Sad But True - Take 36 - February 5th, 1991",30,2021-09-10,15,0.706,0.785,7,-7.299,1,0.0507,0.00212,0.334,0.0808,0.392,89.231,317574,4
0KQyYsHWlyYanvA58wL2sX,spotify:track:0KQyYsHWlyYanvA58wL2sX,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam - Take 3 - February 5th, 1991",15,2021-09-10,16,0.646,0.834,9,-8.421,1,0.0475,0.000777,0.0248,0.109,0.309,131.443,299328,4
1M3430JMAfv3bofyh4nyVO,spotify:track:1M3430JMAfv3bofyh4nyVO,Metallica (Remastered Deluxe Box Set),"Enter Sandman - May 13th, 1991 Rough Mix",19,2021-09-10,1,0.591,0.819,6,-8.846,0,0.0369,0.0138,0.0804,0.0709,0.633,123.318,335249,4
2nJ2fcyhiKvKxOu40QJPlD,spotify:track:2nJ2fcyhiKvKxOu40QJPlD,Metallica (Remastered Deluxe Box Set),"The God That Failed - May 13th, 1991 Rough Mix",25,2021-09-10,2,0.593,0.779,8,-7.567,1,0.0299,0.00088,0.0033,0.281,0.449,83.142,301896,4
67PbAjxzUa0IufuNPHaVK7,spotify:track:67PbAjxzUa0IufuNPHaVK7,Metallica (Remastered Deluxe Box Set),"The Struggle Within - May 13th, 1991 Rough Mix",16,2021-09-10,3,0.402,0.926,8,-8.897,0,0.0472,8.48e-05,0.934,0.386,0.273,98.8,235076,4
0NpJu7Xvozy5JXkoAMRdTY,spotify:track:0NpJu7Xvozy5JXkoAMRdTY,Metallica (Remastered Deluxe Box Set),"The Unforgiven - May 14th, 1991 Rough Mix",31,2021-09-10,4,0.564,0.615,7,-8.136,1,0.0251,0.0349,0.0543,0.331,0.371,139.42,380900,4
3UZVq6sqwaUqTyXtOqT34B,spotify:track:3UZVq6sqwaUqTyXtOqT34B,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam - May 14th, 1991 Rough Mix",17,2021-09-10,5,0.532,0.783,11,-7.856,1,0.03,0.000249,0.0554,0.078,0.229,131.373,382348,4
3GuNfLZpbUINKEOfyhNgC8,spotify:track:3GuNfLZpbUINKEOfyhNgC8,Metallica (Remastered Deluxe Box Set),"Don't Tread on Me - May 14th, 1991 Rough Mix",16,2021-09-10,6,0.662,0.733,9,-7.902,1,0.0351,0.0121,0.26,0.303,0.701,107.952,247595,4
6AWyKDeEuIMZIsq2PLy9VV,spotify:track:6AWyKDeEuIMZIsq2PLy9VV,Metallica (Remastered Deluxe Box Set),"Through the Never - May 14th, 1991 Rough Mix",16,2021-09-10,7,0.404,0.796,7,-8.107,1,0.0382,0.0042,0.494,0.357,0.422,94.778,242590,4
3aywXmsps3uw60AKKQvb1m,spotify:track:3aywXmsps3uw60AKKQvb1m,Metallica (Remastered Deluxe Box Set),"Sad But True - May 23rd, 1991 Rough Mix",18,2021-09-10,8,0.548,0.881,7,-7.306,1,0.0332,0.00107,0.773,0.0722,0.486,89.07,323519,4
3anaVWp17Iw89ro2Jretys,spotify:track:3anaVWp17Iw89ro2Jretys,Metallica (Remastered Deluxe Box Set),"Of Wolf and Man - June 2nd, 1991 Rough Mix",18,2021-09-10,9,0.575,0.739,11,-7.689,1,0.0302,0.000356,0.103,0.0685,0.322,121.799,258919,4
6siCuiXKWG4O9OMPCzZUAj,spotify:track:6siCuiXKWG4O9OMPCzZUAj,Metallica (Remastered Deluxe Box Set),"My Friend of Misery - June 2nd, 1991 Rough Mix",16,2021-09-10,10,0.531,0.691,9,-8.685,0,0.0366,0.000447,0.00087,0.14,0.274,119.517,403434,4
55vJ2bJkAMqYeXAPRDkZXD,spotify:track:55vJ2bJkAMqYeXAPRDkZXD,Metallica (Remastered Deluxe Box Set),"Holier Than Thou - June 2nd, 1991 Rough Mix",30,2021-09-10,11,0.383,0.934,9,-7.507,1,0.0424,0.000203,0.842,0.143,0.409,171.947,227574,4
6bFJN76llyKk77U0LVwPMW,spotify:track:6bFJN76llyKk77U0LVwPMW,Metallica (Remastered Deluxe Box Set),Nothing Else Matters - No Orchestra Mix - July 8th 1991,26,2021-09-10,12,0.562,0.372,4,-11.006,0,0.0274,0.059,4.66e-05,0.246,0.129,142.266,400775,3
4DnvdahZZmWFNEpiv67ncN,spotify:track:4DnvdahZZmWFNEpiv67ncN,Metallica (Remastered Deluxe Box Set),"Nothing Else Matters - Orchestra / Clean Guitar / Vocal Mix - July 8th, 1991",38,2021-09-10,13,0.516,0.173,4,-14.693,0,0.03,0.719,0.0,0.126,0.162,142.219,405871,3
27TLdpUYVGvcKHmjPSWYUI,spotify:track:27TLdpUYVGvcKHmjPSWYUI,Metallica (Remastered Deluxe Box Set),Nothing Else Matters - Elevator Version,24,2021-09-10,14,0.465,0.343,4,-11.332,0,0.0265,0.567,0.000749,0.0967,0.192,142.381,391384,3
3thzRU65WzZ9wVIr5Mz2Md,spotify:track:3thzRU65WzZ9wVIr5Mz2Md,Metallica (Remastered Deluxe Box Set),"Creeping Death - Live at Day on the Green, Oakland, CA / October 12th, 1991",18,2021-09-10,1,0.384,0.92,9,-8.582,1,0.0778,0.00199,0.19,0.915,0.172,105.588,212902,4
6xMILAB1eG94Br6pofalM2,spotify:track:6xMILAB1eG94Br6pofalM2,Metallica (Remastered Deluxe Box Set),"Harvester of Sorrow - Live at Day on the Green, Oakland, CA / October 12th, 1991",16,2021-09-10,2,0.369,0.931,9,-7.995,1,0.0844,0.0168,0.00445,0.234,0.246,90.099,422405,4
4u3GHBhQ7zNhbUysXZJzUo,spotify:track:4u3GHBhQ7zNhbUysXZJzUo,Metallica (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) - Live at Day on the Green, Oakland, CA / October 12th, 1991",17,2021-09-10,3,0.317,0.89,4,-8.159,0,0.0959,0.013,0.0525,0.722,0.228,101.846,430049,4
3KAfXtfIg8kYbn4rmcnfsK,spotify:track:3KAfXtfIg8kYbn4rmcnfsK,Metallica (Remastered Deluxe Box Set),"Sad But True - Live at Day on the Green, Oakland, CA / October 12th, 1991",16,2021-09-10,4,0.46,0.904,7,-7.558,1,0.0749,0.0486,0.000112,0.796,0.338,90.731,338813,4
2HVah89K6WcdCoedm9dRi7,spotify:track:2HVah89K6WcdCoedm9dRi7,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam - Live at Day on the Green, Oakland, CA / October 12th, 1991",25,2021-09-10,5,0.371,0.912,5,-7.296,1,0.0562,0.00874,0.0205,0.115,0.319,134.428,417671,4
1JKtqoxgWpKTraaM8rRljs,spotify:track:1JKtqoxgWpKTraaM8rRljs,Metallica (Remastered Deluxe Box Set),"Bass Solo - Live at Day on the Green, Oakland, CA / October 12th, 1991",15,2021-09-10,6,0.418,0.292,4,-17.169,1,0.0427,0.653,0.865,0.0907,0.0881,124.511,266954,4
1mnyKCBi99oZaUTca5Iv8O,spotify:track:1mnyKCBi99oZaUTca5Iv8O,Metallica (Remastered Deluxe Box Set),"Through the Never - Live at Day on the Green, Oakland, CA / October 12th, 1991",15,2021-09-10,7,0.289,0.921,11,-8.21,1,0.0835,0.0101,0.0356,0.646,0.139,96.754,280323,4
7EGjmTlt8oFJNJIE5ycMmR,spotify:track:7EGjmTlt8oFJNJIE5ycMmR,Metallica (Remastered Deluxe Box Set),"The Unforgiven - Live at Day on the Green, Oakland, CA / October 12th, 1991",17,2021-09-10,8,0.433,0.654,7,-9.065,1,0.0322,0.116,0.00306,0.368,0.285,143.814,467494,4
7pFCW7vUby8h5pgFIJpen4,spotify:track:7pFCW7vUby8h5pgFIJpen4,Metallica (Remastered Deluxe Box Set),"Master of Puppets - Live at Day on the Green, Oakland, CA / October 12th, 1991",16,2021-09-10,9,0.35,0.917,0,-9.071,1,0.0608,0.00185,0.105,0.819,0.517,99.454,243619,4
21jWazTZ60x2QUXKXOlfvY,spotify:track:21jWazTZ60x2QUXKXOlfvY,Metallica (Remastered Deluxe Box Set),"Seek & Destroy - Live at Day on the Green, Oakland, CA / October 12th, 1991",15,2021-09-10,10,0.353,0.938,0,-8.236,1,0.0881,0.00988,0.297,0.977,0.532,140.008,453429,4
4FRVi4abijmrYFFr00jg38,spotify:track:4FRVi4abijmrYFFr00jg38,Metallica (Remastered Deluxe Box Set),"For Whom the Bell Tolls - Live at Day on the Green, Oakland, CA / October 12th, 1991",18,2021-09-10,11,0.394,0.78,4,-8.965,0,0.0737,0.027,0.00988,0.958,0.463,120.32,359186,4
1jnQNNgJIwzPCjECd0og6G,spotify:track:1jnQNNgJIwzPCjECd0og6G,Metallica (Remastered Deluxe Box Set),"Fade to Black - Live at Day on the Green, Oakland, CA / October 12th, 1991",16,2021-09-10,12,0.322,0.796,7,-8.783,1,0.0523,0.0107,0.127,0.851,0.23,106.209,454289,4
1wI4LN1e4sC6Q1w5d1Keup,spotify:track:1wI4LN1e4sC6Q1w5d1Keup,Metallica (Remastered Deluxe Box Set),"Whiplash - Live at Day on the Green, Oakland, CA / October 12th, 1991",15,2021-09-10,13,0.333,0.92,4,-8.867,0,0.0731,0.000594,0.0546,0.97,0.209,86.041,291946,4
0IrWYlu7USDPsE9LK2Ir05,spotify:track:0IrWYlu7USDPsE9LK2Ir05,Metallica (Remastered Deluxe Box Set),"The Ecstasy of Gold - Live at Arco Arena, Sacramento, CA / January 11th, 1992",18,2021-09-10,1,0.202,0.25,0,-17.613,1,0.0366,0.903,0.434,0.695,0.0623,80.749,104555,4
0iVqhNn2e8kGKKHH0KSgic,spotify:track:0iVqhNn2e8kGKKHH0KSgic,Metallica (Remastered Deluxe Box Set),"Enter Sandman - Live at Arco Arena, Sacramento, CA / January 11th, 1992",16,2021-09-10,2,0.384,0.972,9,-6.664,1,0.104,0.116,0.0244,0.539,0.134,133.767,328115,4
3sLUWMOmEuym7MZjPjEIhB,spotify:track:3sLUWMOmEuym7MZjPjEIhB,Metallica (Remastered Deluxe Box Set),"Creeping Death - Live at Arco Arena, Sacramento, CA / January 11th, 1992",16,2021-09-10,3,0.334,0.976,9,-7.559,1,0.0801,0.0128,0.0505,0.887,0.138,113.305,483616,4
3yGtzsluYMm4NFG8bxfXdk,spotify:track:3yGtzsluYMm4NFG8bxfXdk,Metallica (Remastered Deluxe Box Set),"Harvester of Sorrow - Live at Arco Arena, Sacramento, CA / January 11th, 1992",14,2021-09-10,4,0.441,0.957,8,-7.409,0,0.0968,0.0333,0.00653,0.692,0.0948,99.358,385346,4
4r0814bBb8umgLooCSwL0t,spotify:track:4r0814bBb8umgLooCSwL0t,Metallica (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) - Live at Arco Arena, Sacramento, CA / January 11th, 1992",15,2021-09-10,5,0.395,0.915,9,-8.074,1,0.103,0.115,0.0244,0.746,0.136,113.006,464622,4
39k2lgExxtprFfAPEb7Pci,spotify:track:39k2lgExxtprFfAPEb7Pci,Metallica (Remastered Deluxe Box Set),"Sad But True - Live at Arco Arena, Sacramento, CA / January 11th, 1992",14,2021-09-10,6,0.524,0.904,0,-6.485,0,0.0541,0.0653,0.00852,0.841,0.362,100.35,323860,4
714RdhZ6Qs2YzsNsFtVdRi,spotify:track:714RdhZ6Qs2YzsNsFtVdRi,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam - Live at Arco Arena, Sacramento, CA / January 11th, 1992",15,2021-09-10,7,0.34,0.931,4,-5.899,1,0.0509,0.0278,0.0263,0.244,0.216,142.863,386919,4
4GfiE9LYj4LSiQzR2CFAQ6,spotify:track:4GfiE9LYj4LSiQzR2CFAQ6,Metallica (Remastered Deluxe Box Set),"The Four Horsemen - Live at Arco Arena, Sacramento, CA / January 11th, 1992",14,2021-09-10,8,0.464,0.944,0,-8.155,1,0.141,0.0741,0.0167,0.714,0.132,111.388,447530,4
7H63LDMorBHcYBh5qsASm7,spotify:track:7H63LDMorBHcYBh5qsASm7,Metallica (Remastered Deluxe Box Set),"Bass Solo - Live at Arco Arena, Sacramento, CA / January 11th, 1992",17,2021-09-10,9,0.335,0.4,9,-17.941,1,0.0524,0.353,0.88,0.175,0.184,139.626,496889,4
3azDMmiZWCoTitSblYEfke,spotify:track:3azDMmiZWCoTitSblYEfke,Metallica (Remastered Deluxe Box Set),"Through the Never - Live at Arco Arena, Sacramento, CA / January 11th, 1992",19,2021-09-10,10,0.349,0.949,8,-7.09,0,0.0739,0.00588,0.0154,0.865,0.188,106.636,262606,4
7D80LJnQddiGhL7ACBq5Q2,spotify:track:7D80LJnQddiGhL7ACBq5Q2,Metallica (Remastered Deluxe Box Set),"The Unforgiven - Live at Arco Arena, Sacramento, CA / January 11th, 1992",15,2021-09-10,11,0.497,0.673,9,-7.031,0,0.0428,0.348,0.0167,0.385,0.268,73.014,451197,4
5M6telht26pJQ2lM5SsV2C,spotify:track:5M6telht26pJQ2lM5SsV2C,Metallica (Remastered Deluxe Box Set),"Justice Medley - Live at Arco Arena, Sacramento, CA / January 11th, 1992",17,2021-09-10,12,0.332,0.944,9,-6.727,1,0.0813,0.0527,0.0125,0.72,0.178,94.28,570143,4
4jG8vzKmcIQbdmU3TQo9FV,spotify:track:4jG8vzKmcIQbdmU3TQo9FV,Metallica (Remastered Deluxe Box Set),"Drum Solo - Live at Arco Arena, Sacramento, CA / January 11th, 1992",16,2021-09-10,13,0.549,0.699,1,-10.063,1,0.356,0.00952,0.179,0.264,0.148,140.425,767061,4
0iI9HolG9PGlNcevsbljW3,spotify:track:0iI9HolG9PGlNcevsbljW3,Metallica (Remastered Deluxe Box Set),"Guitar Solo - Live at Arco Arena, Sacramento, CA / January 11th, 1992",13,2021-09-10,14,0.168,0.805,9,-12.98,1,0.146,0.684,0.735,0.37,0.0789,104.44,350665,4
4lzpc0tEcxuAASsnUNp3OZ,spotify:track:4lzpc0tEcxuAASsnUNp3OZ,Metallica (Remastered Deluxe Box Set),"For Whom the Bell Tolls - Live at Arco Arena, Sacramento, CA / January 11th, 1992",14,2021-09-10,15,0.337,0.952,11,-5.804,0,0.0829,0.108,0.00224,0.324,0.118,129.191,328348,4
7McvQR6rvZ1kU9wxZMHUPK,spotify:track:7McvQR6rvZ1kU9wxZMHUPK,Metallica (Remastered Deluxe Box Set),"Fade to Black - Live at Arco Arena, Sacramento, CA / January 11th, 1992",15,2021-09-10,16,0.301,0.872,11,-7.016,0,0.125,0.0961,0.029,0.957,0.191,157.063,473953,5
4xwz9vMIWjVbkSXjsi0Cnz,spotify:track:4xwz9vMIWjVbkSXjsi0Cnz,Metallica (Remastered Deluxe Box Set),"Whiplash - Live at Arco Arena, Sacramento, CA / January 11th, 1992",14,2021-09-10,17,0.21,0.962,9,-7.807,1,0.188,0.0253,0.000476,0.924,0.172,183.826,291405,4
5ukjvuMxIVdm7WiwzmfkBK,spotify:track:5ukjvuMxIVdm7WiwzmfkBK,Metallica (Remastered Deluxe Box Set),"Encore Jam - Live at Arco Arena, Sacramento, CA / January 11th, 1992",13,2021-09-10,18,0.372,0.899,9,-10.914,1,0.0955,0.014,0.392,0.976,0.444,74.524,68544,3
0vNm7yB9GL3kMAo2EwS7bJ,spotify:track:0vNm7yB9GL3kMAo2EwS7bJ,Metallica (Remastered Deluxe Box Set),"Master of Puppets - Live at Arco Arena, Sacramento, CA / January 11th, 1992",14,2021-09-10,19,0.351,0.97,0,-7.558,1,0.0859,0.013,0.00105,0.894,0.244,109.867,245274,4
7qzuvl8zLnmSntL4P30MgS,spotify:track:7qzuvl8zLnmSntL4P30MgS,Metallica (Remastered Deluxe Box Set),"Seek & Destroy - Live at Arco Arena, Sacramento, CA / January 11th, 1992",15,2021-09-10,20,0.396,0.928,9,-7.876,1,0.0891,0.0809,0.0045,0.972,0.298,151.774,767545,4
0aaKkHCbVGKKXL5ysfzyX6,spotify:track:0aaKkHCbVGKKXL5ysfzyX6,Metallica (Remastered Deluxe Box Set),"One - Live at Arco Arena, Sacramento, CA / January 11th, 1992",15,2021-09-10,21,0.376,0.96,0,-8.194,1,0.108,0.0471,0.233,0.986,0.112,123.068,570125,4
6xirY7xFRbax6HmEGU0mCh,spotify:track:6xirY7xFRbax6HmEGU0mCh,Metallica (Remastered Deluxe Box Set),"Last Caress - Live at Arco Arena, Sacramento, CA / January 11th, 1992",13,2021-09-10,22,0.429,0.925,0,-7.84,1,0.0712,0.0521,0.0,0.302,0.424,109.472,89928,4
49QT7tSxcSoK8FAX1fkKmV,spotify:track:49QT7tSxcSoK8FAX1fkKmV,Metallica (Remastered Deluxe Box Set),"Am I Evil? - Live at Arco Arena, Sacramento, CA / January 11th, 1992",13,2021-09-10,23,0.235,0.957,11,-7.177,1,0.174,0.148,0.202,0.491,0.157,78.488,291719,4
1pyuZgorr5GN5wRQhnEG6x,spotify:track:1pyuZgorr5GN5wRQhnEG6x,Metallica (Remastered Deluxe Box Set),"Battery - Live at Arco Arena, Sacramento, CA / January 11th, 1992",13,2021-09-10,24,0.301,0.987,0,-7.653,1,0.132,0.0088,0.0216,0.889,0.102,104.047,315989,4
4ZJaHs0ydoFva5vVqhnRVb,spotify:track:4ZJaHs0ydoFva5vVqhnRVb,Metallica (Remastered Deluxe Box Set),"Encore Jam #2 - Live at Arco Arena, Sacramento, CA / January 11th, 1992",15,2021-09-10,25,0.52,0.618,9,-14.651,1,0.496,0.0684,0.702,0.951,0.136,113.25,105488,3
4y8RywnpGdPVPoQaPRuSnI,spotify:track:4y8RywnpGdPVPoQaPRuSnI,Metallica (Remastered Deluxe Box Set),"Breadfan - Live at Arco Arena, Sacramento, CA / January 11th, 1992",14,2021-09-10,26,0.413,0.953,9,-6.604,1,0.124,0.00838,0.000668,0.693,0.118,114.747,251246,4
2SP81xt6puml2awhv2bjw3,spotify:track:2SP81xt6puml2awhv2bjw3,Metallica (Remastered Deluxe Box Set),Stone Cold Crazy - Remastered 2021,19,2021-09-10,27,0.442,0.774,7,-9.901,1,0.0636,0.000114,0.000108,0.0615,0.575,126.392,138506,4
4cZU4zwDtCUMD1WZRRzcz0,spotify:track:4cZU4zwDtCUMD1WZRRzcz0,Metallica (Remastered Deluxe Box Set),So What - Remastered 2021,22,2021-09-10,28,0.537,0.929,2,-8.59,1,0.0511,0.000715,0.0017,0.361,0.434,94.975,189084,4
6UiVPBrad2NrJzoGljw0te,spotify:track:6UiVPBrad2NrJzoGljw0te,Metallica (Remastered Deluxe Box Set),Killing Time - Remastered 2021,17,2021-09-10,29,0.468,0.963,1,-8.231,1,0.0476,9.27e-05,0.0143,0.0574,0.383,117.05,184610,4
4Kwem0RLKj6SscJYFlpt5z,spotify:track:4Kwem0RLKj6SscJYFlpt5z,Metallica (Remastered Deluxe Box Set),"Stone Cold Crazy - Live at Wembley Stadium, London, England - April 20th, 1992",24,2021-09-10,30,0.278,0.929,7,-10.792,1,0.051,6.6e-05,0.306,0.975,0.0685,123.509,183354,4
2Vbe3YfXPmGeQFHGc70PmJ,spotify:track:2Vbe3YfXPmGeQFHGc70PmJ,Metallica (Remastered Deluxe Box Set),"Harvester of Sorrow - Live at The Liebenau, Graz, Austria / September 11th, 1991",14,2021-09-10,31,0.382,0.807,0,-11.529,1,0.0475,0.000689,0.00499,0.341,0.312,88.44,361053,4
